"iso3c","year","measles_cases","population","MCV1_coverage","MCV2_coverage"
"LTU","2020",2,2794885,90,91
"LTU","2019",834,2794137,93,93
"LTU","2018",30,2801543,92,92
"LTU","2017",2,2828403,94,92
"LTU","2016",22,2868231,94,92
"LTU","2015",50,2904910,94,92
"LTU","2014",11,2932367,93,92
"LTU","2013",35,2957689,93,92
"LTU","2012",0,2987773,93,93
"LTU","2011",7,3028115,94,94
"LTU","2010",2,3097282,96,95
"LTU","2009",0,3162916,96,94
"LTU","2008",1,3198231,97,96
"LTU","2007",0,3231294,97,96
"LTU","2006",1,3269909,97,94
"LTU","2005",1,3322528,97,95
"LTU","2004",1,3377075,98,93
"LTU","2003",1,3415213,98,93
"LTU","2002",103,3443067,98,95
"LTU","2001",7,3470818,97,96
"LTU","2000",19,3499536,97,97
"LTU","1999",23,3524238,97,NA
"LTU","1998",18,3549331,97,NA
"LTU","1997",30,3575137,96,NA
"LTU","1996",35,3601613,96,NA
"LTU","1995",188,3629102,94,NA
"LTU","1994",286,3657144,93,NA
"LTU","1993",249,3682613,92,NA
"LTU","1992",200,3700114,89,NA
"LTU","1991",143,3704134,NA,NA
"LTU","1990",NA,3697838,NA,NA
"LTU","1989",NA,3684255,NA,NA
"LTU","1988",NA,3655049,NA,NA
"LTU","1987",NA,3616367,NA,NA
"LTU","1986",NA,3578914,NA,NA
"LTU","1985",NA,3544543,NA,NA
"LTU","1984",NA,3514205,NA,NA
"LTU","1983",NA,3485192,NA,NA
"LTU","1982",NA,3457179,NA,NA
"LTU","1981",NA,3432947,NA,NA
"LTU","1980",NA,3413202,NA,NA
"LUX","2023",0,668606,NA,NA
"LUX","2022",0,653103,99,90
"LUX","2021",0,640064,99,90
"LUX","2020",0,630419,99,90
"LUX","2019",24,620001,99,90
"LUX","2018",4,607950,99,90
"LUX","2017",4,596336,99,86
"LUX","2016",0,582014,99,86
"LUX","2015",0,569604,99,86
"LUX","2014",NA,556319,99,86
"LUX","2013",0,543360,99,86
"LUX","2012",2,530946,99,86
"LUX","2011",6,518347,96,NA
"LUX","2010",0,506953,96,NA
"LUX","2009",0,497783,96,NA
"LUX","2008",1,488650,96,NA
"LUX","2007",0,479993,96,NA
"LUX","2006",8,472637,95,NA
"LUX","2005",NA,465158,95,NA
"LUX","2004",0,458095,95,NA
"LUX","2003",1,451630,95,NA
"LUX","2002",NA,446175,94,NA
"LUX","2001",NA,441525,94,NA
"LUX","2000",0,436300,93,NA
"LUX","1999",NA,430475,92,NA
"LUX","1998",NA,424700,92,NA
"LUX","1997",1,419450,91,NA
"LUX","1996",25,414225,91,NA
"LUX","1995",1,408625,88,NA
"LUX","1994",1,402925,86,NA
"LUX","1993",4,397475,83,NA
"LUX","1992",48,392175,80,NA
"LUX","1991",1,387000,80,NA
"LUX","1990",16,381850,80,NA
"LUX","1989",12,377100,80,NA
"LUX","1988",18,373450,71,NA
"LUX","1987",153,370750,77,NA
"LUX","1986",27,368355,68,NA
"LUX","1985",62,366706,58,NA
"LUX","1984",35,365998,49,NA
"LUX","1983",21,365622,39,NA
"LUX","1982",243,365525,NA,NA
"LUX","1981",214,365225,NA,NA
"LUX","1980",63,364150,NA,NA
"MDG","2023",355,30325732,NA,NA
"MDG","2022",80,29611714,44,32
"MDG","2021",44,28915653,44,24
"MDG","2020",777,28225177,55,14
"MDG","2019",213231,27533134,60,NA
"MDG","2018",21420,26846541,68,NA
"MDG","2017",11,26169542,55,NA
"MDG","2016",5,25501941,62,NA
"MDG","2015",3,24850912,60,NA
"MDG","2014",3,24215976,66,NA
"MDG","2013",6,23588073,64,NA
"MDG","2012",2,22966240,62,NA
"MDG","2011",0,22348158,62,NA
"MDG","2010",1,21731053,66,NA
"MDG","2009",0,21117092,63,NA
"MDG","2008",3,20513599,70,NA
"MDG","2007",0,19924958,81,NA
"MDG","2006",2,19350299,71,NA
"MDG","2005",NA,18792171,74,NA
"MDG","2004",35558,18250774,79,NA
"MDG","2003",62233,17724310,65,NA
"MDG","2002",10795,17211934,61,NA
"MDG","2001",9357,16709665,59,NA
"MDG","2000",35256,16216431,57,NA
"MDG","1999",35196,15730885,55,NA
"MDG","1998",15510,15250934,51,NA
"MDG","1997",13865,14778903,46,NA
"MDG","1996",5961,14317454,46,NA
"MDG","1995",11731,13869138,55,NA
"MDG","1994",14164,13436121,63,NA
"MDG","1993",6060,13020100,54,NA
"MDG","1992",1846,12623342,54,NA
"MDG","1991",5824,12245260,54,NA
"MDG","1990",14459,11882762,47,NA
"MDG","1989",29654,11536734,44,NA
"MDG","1988",17069,11206789,36,NA
"MDG","1987",10841,10890514,28,NA
"MDG","1986",21546,10588428,18,NA
"MDG","1985",69884,10297746,6,NA
"MDG","1984",66894,10015017,1,NA
"MDG","1983",101925,9740088,NA,NA
"MDG","1982",84494,9470990,NA,NA
"MDG","1981",140653,9207310,NA,NA
"MDG","1980",119679,8948162,NA,NA
"MWI","2023",173,20931751,NA,NA
"MWI","2022",29,20405317,82,60
"MWI","2021",5,19889742,90,74
"MWI","2020",76,19377061,90,75
"MWI","2019",17,18867337,92,75
"MWI","2018",1,18367883,87,72
"MWI","2017",4,17881167,83,67
"MWI","2016",0,17405624,81,61
"MWI","2015",0,16938942,87,8
"MWI","2014",3,16477966,85,NA
"MWI","2013",1,16024775,88,NA
"MWI","2012",11,15581251,90,NA
"MWI","2011",26,15146094,96,NA
"MWI","2010",118712,14718422,93,NA
"MWI","2009",21,14298932,92,NA
"MWI","2008",20,13889423,88,NA
"MWI","2007",143,13495463,83,NA
"MWI","2006",1,13118307,85,NA
"MWI","2005",184,12755648,82,NA
"MWI","2004",1116,12411342,80,NA
"MWI","2003",167,12087965,77,NA
"MWI","2002",92,11784498,69,NA
"MWI","2001",150,11498818,81,NA
"MWI","2000",304,11229387,73,NA
"MWI","1999",152,10973956,82,NA
"MWI","1998",3591,10732456,90,NA
"MWI","1997",10845,10512678,87,NA
"MWI","1996",9120,10310528,90,NA
"MWI","1995",4218,10112816,90,NA
"MWI","1994",2164,10131799,83,NA
"MWI","1993",3614,10257233,87,NA
"MWI","1992",32177,10115420,91,NA
"MWI","1991",5730,9831584,85,NA
"MWI","1990",NA,9539665,81,NA
"MWI","1989",93100,9174895,84,NA
"MWI","1988",81100,8754781,82,NA
"MWI","1987",114061,8295993,79,NA
"MWI","1986",105682,7909819,60,NA
"MWI","1985",126581,7625078,49,NA
"MWI","1984",80766,7339002,50,NA
"MWI","1983",150248,7058317,58,NA
"MWI","1982",104921,6784347,64,NA
"MWI","1981",84610,6519891,64,NA
"MWI","1980",162686,6267369,49,NA
"MYS","2023",2002,34308525,NA,NA
"MYS","2022",209,33938221,96,96
"MYS","2021",128,33573874,96,98
"MYS","2020",478,33199993,95,84
"MYS","2019",1077,32804020,97,87
"MYS","2018",1981,32399271,98,88
"MYS","2017",1709,31975806,96,99
"MYS","2016",1569,31526418,94,99
"MYS","2015",1318,31068833,93,99
"MYS","2014",221,30606459,92,99
"MYS","2013",195,30134807,95,99
"MYS","2012",1868,29660212,95,99
"MYS","2011",1569,29184133,95,95
"MYS","2010",73,28717731,95,95
"MYS","2009",153,28217204,95,95
"MYS","2008",334,27664296,95,93
"MYS","2007",394,27092604,95,92
"MYS","2006",564,26509413,95,90
"MYS","2005",1407,25923536,96,91
"MYS","2004",5729,25333247,95,NA
"MYS","2003",632,24739411,93,NA
"MYS","2002",408,24142445,94,NA
"MYS","2001",2198,23542517,95,NA
"MYS","2000",6187,22945150,96,NA
"MYS","1999",2576,22368655,97,NA
"MYS","1998",483,21810542,96,NA
"MYS","1997",627,21249178,98,NA
"MYS","1996",460,20689051,97,NA
"MYS","1995",654,20136888,97,NA
"MYS","1994",346,19588703,95,NA
"MYS","1993",542,19050077,81,NA
"MYS","1992",363,18526708,82,NA
"MYS","1991",275,18017464,80,NA
"MYS","1990",563,17517054,70,NA
"MYS","1989",1027,17020143,61,NA
"MYS","1988",2304,16524616,61,NA
"MYS","1987",5429,16033103,68,NA
"MYS","1986",4699,15558740,35,NA
"MYS","1985",5163,15108135,20,NA
"MYS","1984",8147,14686454,23,NA
"MYS","1983",9313,14292862,11,NA
"MYS","1982",9268,13921029,NA,NA
"MYS","1981",5690,13564594,NA,NA
"MYS","1980",8727,13215707,NA,NA
"MDV","2023",5,521021,NA,NA
"MDV","2022",0,523787,98,98
"MDV","2021",0,521457,97,98
"MDV","2020",15,514438,98,97
"MDV","2019",0,504508,99,96
"MDV","2018",1,489758,99,99
"MDV","2017",1,472442,99,99
"MDV","2016",0,454252,99,99
"MDV","2015",0,435582,99,99
"MDV","2014",0,416738,99,97
"MDV","2013",0,400728,99,99
"MDV","2012",0,387539,98,99
"MDV","2011",0,374440,96,96
"MDV","2010",0,361575,97,96
"MDV","2009",6,349037,98,96
"MDV","2008",0,336883,97,76
"MDV","2007",20,325126,97,56
"MDV","2006",47,314401,97,NA
"MDV","2005",1395,307018,97,NA
"MDV","2004",37,302135,97,NA
"MDV","2003",75,297226,96,NA
"MDV","2002",926,292284,97,NA
"MDV","2001",0,287324,98,NA
"MDV","2000",20,282507,99,NA
"MDV","1999",NA,278111,97,NA
"MDV","1998",0,273796,98,NA
"MDV","1997",NA,269040,96,NA
"MDV","1996",0,263841,95,NA
"MDV","1995",3070,258208,96,NA
"MDV","1994",706,252201,97,NA
"MDV","1993",61,245845,86,NA
"MDV","1992",0,239136,98,NA
"MDV","1991",0,232150,97,NA
"MDV","1990",0,224957,96,NA
"MDV","1989",0,217937,88,NA
"MDV","1988",0,211160,83,NA
"MDV","1987",0,204256,41,NA
"MDV","1986",0,197225,50,NA
"MDV","1985",2029,190383,47,NA
"MDV","1984",0,184388,40,NA
"MDV","1983",0,179339,37,NA
"MDV","1982",0,174523,34,NA
"MDV","1981",1479,169663,39,NA
"MDV","1980",NA,164887,NA,NA
"MLI","2023",364,23293698,NA,NA
"MLI","2022",765,22593590,70,44
"MLI","2021",2074,21904983,70,33
"MLI","2020",498,21224040,62,26
"MLI","2019",454,20567424,70,4
"MLI","2018",499,19934298,70,NA
"MLI","2017",26,19311355,70,NA
"MLI","2016",107,18700106,70,NA
"MLI","2015",215,18112907,66,NA
"MLI","2014",290,17551814,61,NA
"MLI","2013",221,17004033,62,NA
"MLI","2012",341,16514687,67,NA
"MLI","2011",24,16039734,72,NA
"MLI","2010",1719,15529181,78,NA
"MLI","2009",2939,15032635,73,NA
"MLI","2008",98,14551117,71,NA
"MLI","2007",2,14080912,66,NA
"MLI","2006",128,13623541,68,NA
"MLI","2005",33,13180551,73,NA
"MLI","2004",172,12751995,63,NA
"MLI","2003",232,12342165,57,NA
"MLI","2002",717,11952660,56,NA
"MLI","2001",4464,11583824,54,NA
"MLI","2000",1578,11239101,49,NA
"MLI","1999",2506,10916993,51,NA
"MLI","1998",10240,10620475,54,NA
"MLI","1997",3531,10359301,56,NA
"MLI","1996",10995,10131906,57,NA
"MLI","1995",3306,9921094,52,NA
"MLI","1994",3420,9711797,46,NA
"MLI","1993",10595,9506510,51,NA
"MLI","1992",7830,9310572,35,NA
"MLI","1991",13473,9123969,42,NA
"MLI","1990",1388,8945026,43,NA
"MLI","1989",3605,8774122,40,NA
"MLI","1988",4478,8617474,23,NA
"MLI","1987",4352,8474329,11,NA
"MLI","1986",4669,8334588,27,NA
"MLI","1985",29732,8187651,19,NA
"MLI","1984",4494,8030099,NA,NA
"MLI","1983",8759,7863944,NA,NA
"MLI","1982",16432,7696349,NA,NA
"MLI","1981",8413,7532864,NA,NA
"MLI","1980",10007,7372581,NA,NA
"MLT","2023",0,553214,NA,NA
"MLT","2022",0,531113,96,95
"MLT","2021",1,518536,90,93
"MLT","2020",2,515332,95,99
"MLT","2019",30,504062,96,95
"MLT","2018",6,484630,96,95
"MLT","2017",0,467999,91,83
"MLT","2016",0,455356,93,86
"MLT","2015",2,445053,89,91
"MLT","2014",0,434558,98,94
"MLT","2013",NA,425967,99,88
"MLT","2012",NA,420028,93,91
"MLT","2011",3,416268,84,85
"MLT","2010",0,414508,73,85
"MLT","2009",1,412477,82,85
"MLT","2008",1,409379,78,83
"MLT","2007",2,406724,79,77
"MLT","2006",1,405308,94,86
"MLT","2005",6,403834,86,60
"MLT","2004",4,401268,94,31
"MLT","2003",4,398582,90,2
"MLT","2002",7,395969,65,NA
"MLT","2001",2,393028,70,NA
"MLT","2000",2,390087,74,NA
"MLT","1999",1,387578,67,NA
"MLT","1998",3,385287,60,NA
"MLT","1997",5,382791,56,NA
"MLT","1996",16,379905,51,NA
"MLT","1995",27,377419,51,NA
"MLT","1994",8,374797,71,NA
"MLT","1993",3,371308,90,NA
"MLT","1992",43,367618,92,NA
"MLT","1991",8,363845,90,NA
"MLT","1990",6,354170,80,NA
"MLT","1989",17,350722,86,NA
"MLT","1988",17,347325,41,NA
"MLT","1987",46,344485,59,NA
"MLT","1986",1844,342121,35,NA
"MLT","1985",175,336452,10,NA
"MLT","1984",58,330593,10,NA
"MLT","1983",620,330524,NA,NA
"MLT","1982",1530,325898,NA,NA
"MLT","1981",121,318982,NA,NA
"MLT","1980",14,316645,NA,NA
"MHL","2023",0,41996,NA,NA
"MHL","2022",NA,41569,81,54
"MHL","2021",0,42050,85,58
"MHL","2020",NA,43413,89,68
"MHL","2019",NA,44728,85,64
"MHL","2018",NA,45989,83,61
"MHL","2017",NA,47187,83,62
"MHL","2016",NA,48329,75,49
"MHL","2015",NA,49410,75,70
"MHL","2014",NA,50419,79,53
"MHL","2013",NA,51352,79,56
"MHL","2012",0,52203,78,58
"MHL","2011",0,52971,88,74
"MHL","2010",0,53416,97,90
"MHL","2009",0,53593,78,66
"MHL","2008",NA,53816,86,79
"MHL","2007",0,54038,94,91
"MHL","2006",0,54208,96,60
"MHL","2005",0,54337,86,71
"MHL","2004",0,54435,70,92
"MHL","2003",1127,54493,90,90
"MHL","2002",0,54496,80,70
"MHL","2001",0,54413,64,6
"MHL","2000",0,54224,94,6
"MHL","1999",0,53834,93,NA
"MHL","1998",0,53164,93,NA
"MHL","1997",0,52358,52,NA
"MHL","1996",0,51538,69,NA
"MHL","1995",NA,50702,57,NA
"MHL","1994",0,49840,59,NA
"MHL","1993",9,48944,36,NA
"MHL","1992",10,48015,86,NA
"MHL","1991",19,47053,74,NA
"MHL","1990",14,46047,52,NA
"MHL","1989",13,44988,39,NA
"MHL","1988",NA,43687,25,NA
"MHL","1987",0,42122,31,NA
"MHL","1986",1,40527,NA,NA
"MHL","1985",4,38962,NA,NA
"MHL","1984",0,37437,NA,NA
"MHL","1983",0,35975,NA,NA
"MHL","1982",0,34569,NA,NA
"MHL","1981",0,33219,NA,NA
"MHL","1980",0,31988,NA,NA
"MRT","2023",339,4862989,NA,NA
"MRT","2022",96,4736139,72,NA
"MRT","2021",249,4614974,63,NA
"MRT","2020",0,4498604,70,NA
"MRT","2019",196,4383849,75,NA
"MRT","2018",77,4270712,78,NA
"MRT","2017",63,4160015,75,NA
"MRT","2016",13,4051890,73,NA
"MRT","2015",1,3946220,70,NA
"MRT","2014",14,3843174,75,NA
"MRT","2013",62,3742959,80,NA
"MRT","2012",35,3636113,75,NA
"MRT","2011",234,3524249,67,NA
"MRT","2010",1292,3419461,67,NA
"MRT","2009",322,3322616,59,NA
"MRT","2008",4,3233336,65,NA
"MRT","2007",11,3153508,67,NA
"MRT","2006",22,3081229,62,NA
"MRT","2005",127,3012360,65,NA
"MRT","2004",5039,2946575,73,NA
"MRT","2003",3611,2883326,84,NA
"MRT","2002",883,2821703,87,NA
"MRT","2001",1398,2761823,58,NA
"MRT","2000",NA,2695003,46,NA
"MRT","1999",5263,2620611,62,NA
"MRT","1998",1303,2550501,62,NA
"MRT","1997",499,2484278,64,NA
"MRT","1996",NA,2428816,66,NA
"MRT","1995",195,2380341,67,NA
"MRT","1994",2668,2315191,53,NA
"MRT","1993",5754,2237064,49,NA
"MRT","1992",4990,2147527,43,NA
"MRT","1991",4601,2066302,32,NA
"MRT","1990",1379,2006027,38,NA
"MRT","1989",5032,1955040,42,NA
"MRT","1988",434,1905847,45,NA
"MRT","1987",2323,1851092,27,NA
"MRT","1986",5318,1798009,40,NA
"MRT","1985",15123,1746265,41,NA
"MRT","1984",11203,1695675,42,NA
"MRT","1983",15710,1646343,43,NA
"MRT","1982",6743,1598332,44,NA
"MRT","1981",8658,1551687,45,NA
"MRT","1980",11441,1506694,NA,NA
"MUS","2023",0,1261041,NA,NA
"MUS","2022",0,1262523,98,93
"MUS","2021",0,1266334,87,83
"MUS","2020",NA,1266014,89,87
"MUS","2019",98,1265985,99,99
"MUS","2018",NA,1265577,99,99
"MUS","2017",0,1264887,89,95
"MUS","2016",0,1263747,92,92
"MUS","2015",NA,1262879,99,96
"MUS","2014",0,1261208,98,85
"MUS","2013",0,1258927,99,85
"MUS","2012",0,1255882,99,90
"MUS","2011",2,1252404,99,89
"MUS","2010",12,1250400,99,90
"MUS","2009",15,1247429,99,85
"MUS","2008",12,1244121,98,83
"MUS","2007",13,1239630,98,80
"MUS","2006",3,1233996,99,85
"MUS","2005",7,1228254,98,78
"MUS","2004",28,1221003,98,80
"MUS","2003",777,1213370,91,NA
"MUS","2002",NA,1204621,84,NA
"MUS","2001",0,1196287,90,NA
"MUS","2000",0,1186873,84,NA
"MUS","1999",0,1175267,80,NA
"MUS","1998",NA,1160421,85,NA
"MUS","1997",0,1148284,87,NA
"MUS","1996",0,1133996,61,NA
"MUS","1995",6,1122457,89,NA
"MUS","1994",10,1112846,85,NA
"MUS","1993",88,1097374,84,NA
"MUS","1992",7,1084441,84,NA
"MUS","1991",0,1070266,88,NA
"MUS","1990",1,1058775,76,NA
"MUS","1989",0,1051260,80,NA
"MUS","1988",2,1043239,73,NA
"MUS","1987",0,1036082,69,NA
"MUS","1986",5,1028360,71,NA
"MUS","1985",2,1020528,67,NA
"MUS","1984",6,1012221,55,NA
"MUS","1983",0,1001691,53,NA
"MUS","1982",4,992521,34,NA
"MUS","1981",0,980462,NA,NA
"MUS","1980",35,966039,NA,NA
"MEX","2023",0,128455567,NA,NA
"MEX","2022",0,127504125,86,82
"MEX","2021",0,126705138,99,97
"MEX","2020",196,125998302,92,79
"MEX","2019",0,125085311,73,55
"MEX","2018",5,124013861,97,99
"MEX","2017",0,122839258,76,62
"MEX","2016",0,121519221,96,98
"MEX","2015",0,120149897,97,96
"MEX","2014",3,118755887,97,95
"MEX","2013",0,117290686,89,76
"MEX","2012",0,115755909,99,92
"MEX","2011",3,114150481,98,97
"MEX","2010",0,112532401,95,91
"MEX","2009",0,111049428,96,92
"MEX","2008",0,109684489,96,94
"MEX","2007",0,108302973,96,85
"MEX","2006",23,106886790,96,91
"MEX","2005",6,105442402,96,97
"MEX","2004",64,103945813,96,97
"MEX","2003",44,102429341,96,96
"MEX","2002",0,100917081,96,89
"MEX","2001",3,99394288,95,99
"MEX","2000",30,97873442,96,98
"MEX","1999",0,96334810,94,NA
"MEX","1998",0,94767284,96,NA
"MEX","1997",0,93183094,91,NA
"MEX","1996",2,91586555,93,NA
"MEX","1995",244,89969572,90,NA
"MEX","1994",128,88314424,90,NA
"MEX","1993",172,86648447,79,NA
"MEX","1992",533,84993164,88,NA
"MEX","1991",5077,83351595,89,NA
"MEX","1990",68782,81720428,75,NA
"MEX","1989",20381,80233749,85,NA
"MEX","1988",3915,78892015,70,NA
"MEX","1987",2776,77553504,54,NA
"MEX","1986",9824,76224365,60,NA
"MEX","1985",23826,74872006,64,NA
"MEX","1984",5158,73489654,21,NA
"MEX","1983",3368,72080310,23,NA
"MEX","1982",6364,70656783,37,NA
"MEX","1981",11136,69233769,33,NA
"MEX","1980",29730,67705186,35,NA
"FSM","2023",1,115224,NA,NA
"FSM","2022",1,114164,69,38
"FSM","2021",NA,113131,64,38
"FSM","2020",NA,112106,79,62
"FSM","2019",0,111379,78,52
"FSM","2018",0,110929,73,48
"FSM","2017",0,110430,76,52
"FSM","2016",0,109925,70,45
"FSM","2015",0,109462,74,74
"FSM","2014",140,109024,83,75
"FSM","2013",0,108609,91,75
"FSM","2012",0,108232,91,70
"FSM","2011",0,107887,92,75
"FSM","2010",NA,107588,80,75
"FSM","2009",0,107868,86,82
"FSM","2008",NA,108704,86,84
"FSM","2007",0,109532,92,86
"FSM","2006",0,110301,83,85
"FSM","2005",0,110940,96,84
"FSM","2004",0,111438,85,74
"FSM","2003",0,111805,91,66
"FSM","2002",NA,111992,88,65
"FSM","2001",0,111948,84,64
"FSM","2000",0,111709,85,50
"FSM","1999",0,111539,79,NA
"FSM","1998",0,111406,82,NA
"FSM","1997",0,111133,74,NA
"FSM","1996",NA,110785,82,NA
"FSM","1995",0,110328,90,NA
"FSM","1994",930,108844,83,NA
"FSM","1993",0,106030,80,NA
"FSM","1992",41,102893,78,NA
"FSM","1991",0,100427,76,NA
"FSM","1990",1,98603,81,NA
"FSM","1989",0,96796,94,NA
"FSM","1988",0,94987,84,NA
"FSM","1987",1,92845,69,NA
"FSM","1986",NA,90397,NA,NA
"FSM","1985",NA,87966,NA,NA
"FSM","1984",NA,85543,NA,NA
"FSM","1983",NA,83153,NA,NA
"FSM","1982",NA,80816,NA,NA
"FSM","1981",NA,78531,NA,NA
"FSM","1980",NA,76299,NA,NA
"MCO","2023",0,36297,NA,NA
"MCO","2022",NA,36469,88,80
"MCO","2021",0,36686,88,80
"MCO","2020",NA,36922,88,80
"MCO","2019",1,37034,88,79
"MCO","2018",0,37029,88,79
"MCO","2017",1,37044,88,79
"MCO","2016",NA,37071,89,79
"MCO","2015",NA,36760,89,79
"MCO","2014",NA,36110,90,79
"MCO","2013",NA,35425,91,NA
"MCO","2012",5,34700,91,NA
"MCO","2011",NA,33945,91,NA
"MCO","2010",NA,33178,93,NA
"MCO","2009",NA,32401,92,NA
"MCO","2008",NA,31862,94,NA
"MCO","2007",NA,31823,95,NA
"MCO","2006",NA,32011,94,NA
"MCO","2005",NA,32141,96,NA
"MCO","2004",NA,32236,96,NA
"MCO","2003",0,32316,97,NA
"MCO","2002",NA,32386,97,NA
"MCO","2001",NA,32444,98,NA
"MCO","2000",NA,32465,98,NA
"MCO","1999",NA,32394,99,NA
"MCO","1998",0,32209,99,NA
"MCO","1997",NA,31968,99,NA
"MCO","1996",NA,31719,99,NA
"MCO","1995",NA,31482,99,NA
"MCO","1994",NA,31253,99,NA
"MCO","1993",NA,31024,99,NA
"MCO","1992",160,30794,98,NA
"MCO","1991",NA,30564,98,NA
"MCO","1990",0,30329,99,NA
"MCO","1989",0,30078,99,NA
"MCO","1988",0,29802,99,NA
"MCO","1987",0,29500,NA,NA
"MCO","1986",0,29171,NA,NA
"MCO","1985",0,28807,NA,NA
"MCO","1984",0,28407,NA,NA
"MCO","1983",0,27985,NA,NA
"MCO","1982",0,27573,NA,NA
"MCO","1981",12,27284,NA,NA
"MCO","1980",NA,27076,NA,NA
"MNG","2023",0,3447157,NA,NA
"MNG","2022",46,3398366,94,93
"MNG","2021",NA,3347782,95,94
"MNG","2020",0,3294335,97,96
"MNG","2019",2,3232430,98,98
"MNG","2018",1,3163991,99,98
"MNG","2017",9,3096030,99,98
"MNG","2016",30273,3029555,98,90
"MNG","2015",20359,2964749,98,98
"MNG","2014",0,2902823,98,98
"MNG","2013",0,2845153,97,97
"MNG","2012",0,2792349,99,98
"MNG","2011",0,2743938,98,98
"MNG","2010",7,2702520,97,95
"MNG","2009",8,2666713,94,97
"MNG","2008",31,2633887,97,96
"MNG","2007",12,2605643,98,97
"MNG","2006",26,2581242,99,96
"MNG","2005",0,2559255,97,98
"MNG","2004",0,2537949,99,98
"MNG","2003",18,2516454,98,98
"MNG","2002",1205,2494617,98,96
"MNG","2001",10677,2472601,95,95
"MNG","2000",925,2450979,92,75
"MNG","1999",10,2428488,93,NA
"MNG","1998",8,2405148,93,NA
"MNG","1997",4,2381771,91,NA
"MNG","1996",128,2357033,89,NA
"MNG","1995",555,2330334,85,NA
"MNG","1994",177,2301510,80,NA
"MNG","1993",71,2270311,84,NA
"MNG","1992",1069,2236494,84,NA
"MNG","1991",656,2200077,82,NA
"MNG","1990",296,2161433,92,NA
"MNG","1989",2176,2120825,86,NA
"MNG","1988",3044,2073771,70,NA
"MNG","1987",378,2021502,61,NA
"MNG","1986",133,1969912,11,NA
"MNG","1985",525,1919744,18,NA
"MNG","1984",29738,1871652,20,NA
"MNG","1983",1935,1825773,1,NA
"MNG","1982",209,1781797,6,NA
"MNG","1981",695,1739221,12,NA
"MNG","1980",5338,1697780,17,NA
"MNE","2023",0,616177,NA,NA
"MNE","2022",0,617213,33,70
"MNE","2021",0,619211,18,79
"MNE","2020",NA,621306,24,76
"MNE","2019",0,622028,33,81
"MNE","2018",200,622227,42,86
"MNE","2017",0,622373,58,83
"MNE","2016",0,622303,47,86
"MNE","2015",NA,622159,64,94
"MNE","2014",NA,621810,76,95
"MNE","2013",0,621207,88,94
"MNE","2012",0,620601,90,97
"MNE","2011",5,620079,91,97
"MNE","2010",5,619428,90,97
"MNE","2009",0,618294,86,96
"MNE","2008",0,616969,89,96
"MNE","2007",0,615875,90,95
"MNE","2006",0,615025,90,NA
"MNE","2005",NA,614261,NA,NA
"MNE","2004",NA,613353,NA,NA
"MNE","2003",NA,612267,NA,NA
"MNE","2002",NA,609828,NA,NA
"MNE","2001",NA,607389,NA,NA
"MNE","2000",NA,604950,NA,NA
"MNE","1999",NA,606001,NA,NA
"MNE","1998",NA,607662,NA,NA
"MNE","1997",NA,609520,NA,NA
"MNE","1996",NA,611003,NA,NA
"MNE","1995",NA,611712,NA,NA
"MNE","1994",NA,611389,NA,NA
"MNE","1993",NA,610170,NA,NA
"MNE","1992",NA,608516,NA,NA
"MNE","1991",NA,607105,NA,NA
"MNE","1990",NA,606372,NA,NA
"MNE","1989",NA,606571,NA,NA
"MNE","1988",NA,607413,NA,NA
"MNE","1987",NA,608144,NA,NA
"MNE","1986",NA,607711,NA,NA
"MNE","1985",NA,605398,NA,NA
"MNE","1984",NA,600884,NA,NA
"MNE","1983",NA,594506,NA,NA
"MNE","1982",NA,587001,NA,NA
"MNE","1981",NA,579445,NA,NA
"MNE","1980",NA,572608,NA,NA
"MSR","2023",0,NA,NA,NA
"MSR","2022",0,NA,NA,NA
"MSR","2021",0,NA,NA,NA
"MSR","2020",NA,NA,NA,NA
"MSR","2019",0,NA,NA,NA
"MSR","2018",0,NA,NA,NA
"MSR","2017",0,NA,NA,NA
"MSR","2016",NA,NA,NA,NA
"MSR","2015",NA,NA,NA,NA
"MSR","2014",NA,NA,NA,NA
"MSR","2013",NA,NA,NA,NA
"MSR","2012",NA,NA,NA,NA
"MSR","2011",NA,NA,NA,NA
"MSR","2010",NA,NA,NA,NA
"MSR","2009",NA,NA,NA,NA
"MSR","2008",NA,NA,NA,NA
"MSR","2007",NA,NA,NA,NA
"MSR","2006",NA,NA,NA,NA
"MSR","2005",NA,NA,NA,NA
"MSR","2004",NA,NA,NA,NA
"MSR","2003",NA,NA,NA,NA
"MSR","2002",0,NA,NA,NA
"MSR","2001",0,NA,NA,NA
"MSR","2000",NA,NA,NA,NA
"MSR","1999",0,NA,NA,NA
"MSR","1998",0,NA,NA,NA
"MSR","1997",0,NA,NA,NA
"MSR","1996",0,NA,NA,NA
"MSR","1995",0,NA,NA,NA
"MSR","1994",0,NA,NA,NA
"MSR","1993",0,NA,NA,NA
"MSR","1992",0,NA,NA,NA
"MSR","1991",0,NA,NA,NA
"MSR","1990",0,NA,NA,NA
"MSR","1989",1,NA,NA,NA
"MSR","1988",1,NA,NA,NA
"MSR","1987",0,NA,NA,NA
"MSR","1986",0,NA,NA,NA
"MSR","1985",0,NA,NA,NA
"MSR","1984",0,NA,NA,NA
"MSR","1983",0,NA,NA,NA
"MSR","1982",0,NA,NA,NA
"MSR","1981",5,NA,NA,NA
